Edad Simple;Provincias;Sexo;Periodo;Total
72 años;11 Cádiz;Hombres;1 de julio de 2020;5.254,830376
72 años;11 Cádiz;Mujeres;1 de julio de 2020;5.797,028036
72 años;39 Cantabria;Hombres;1 de julio de 2020;3.003,164325
72 años;39 Cantabria;Mujeres;1 de julio de 2020;3.415,700288
72 años;12 Castellón/Castelló;Hombres;1 de julio de 2020;2.729,665947
72 años;12 Castellón/Castelló;Mujeres;1 de julio de 2020;2.916,519340
72 años;13 Ciudad Real;Hombres;1 de julio de 2020;2.158,069728
72 años;13 Ciudad Real;Mujeres;1 de julio de 2020;2.579,083491
72 años;14 Córdoba;Hombres;1 de julio de 2020;3.358,775951
72 años;14 Córdoba;Mujeres;1 de julio de 2020;4.019,811530
72 años;15 Coruña, A;Hombres;1 de julio de 2020;6.055,519255
72 años;15 Coruña, A;Mujeres;1 de julio de 2020;7.147,980610
72 años;16 Cuenca;Hombres;1 de julio de 2020;914,503320
72 años;16 Cuenca;Mujeres;1 de julio de 2020;950,146822
72 años;20 Gipuzkoa;Hombres;1 de julio de 2020;3.821,364981
72 años;20 Gipuzkoa;Mujeres;1 de julio de 2020;4.329,858795
72 años;17 Girona;Hombres;1 de julio de 2020;3.482,083150
72 años;17 Girona;Mujeres;1 de julio de 2020;3.770,791526
72 años;18 Granada;Hombres;1 de julio de 2020;3.714,950938
72 años;18 Granada;Mujeres;1 de julio de 2020;4.496,964814
72 años;19 Guadalajara;Hombres;1 de julio de 2020;960,354700
72 años;19 Guadalajara;Mujeres;1 de julio de 2020;927,701415
72 años;21 Huelva;Hombres;1 de julio de 2020;2.241,413849
72 años;21 Huelva;Mujeres;1 de julio de 2020;2.513,042316
72 años;22 Huesca;Hombres;1 de julio de 2020;1.102,897828
72 años;22 Huesca;Mujeres;1 de julio de 2020;1.114,208018
72 años;23 Jaén;Hombres;1 de julio de 2020;2.664,088083
72 años;23 Jaén;Mujeres;1 de julio de 2020;3.075,974394
72 años;24 León;Hombres;1 de julio de 2020;2.462,348676
72 años;24 León;Mujeres;1 de julio de 2020;2.741,323533
72 años;25 Lleida;Hombres;1 de julio de 2020;1.876,037218
72 años;25 Lleida;Mujeres;1 de julio de 2020;2.098,201579
72 años;27 Lugo;Hombres;1 de julio de 2020;1.847,917413
72 años;27 Lugo;Mujeres;1 de julio de 2020;2.032,526368
72 años;28 Madrid;Hombres;1 de julio de 2020;26.958,327880
72 años;28 Madrid;Mujeres;1 de julio de 2020;33.989,770869
72 años;29 Málaga;Hombres;1 de julio de 2020;7.761,650788
72 años;29 Málaga;Mujeres;1 de julio de 2020;8.549,123843
72 años;30 Murcia;Hombres;1 de julio de 2020;5.583,416775
72 años;30 Murcia;Mujeres;1 de julio de 2020;6.411,883919
72 años;31 Navarra;Hombres;1 de julio de 2020;3.012,346141
72 años;31 Navarra;Mujeres;1 de julio de 2020;3.379,759064
72 años;32 Ourense;Hombres;1 de julio de 2020;1.933,468367
72 años;32 Ourense;Mujeres;1 de julio de 2020;2.114,714546
72 años;34 Palencia;Hombres;1 de julio de 2020;935,601359
72 años;34 Palencia;Mujeres;1 de julio de 2020;870,401552
72 años;35 Palmas, Las;Hombres;1 de julio de 2020;4.316,218190
72 años;35 Palmas, Las;Mujeres;1 de julio de 2020;4.719,721109
72 años;36 Pontevedra;Hombres;1 de julio de 2020;4.753,254945
72 años;36 Pontevedra;Mujeres;1 de julio de 2020;5.569,672396
72 años;26 Rioja, La;Hombres;1 de julio de 2020;1.498,151180
72 años;26 Rioja, La;Mujeres;1 de julio de 2020;1.632,254661
72 años;37 Salamanca;Hombres;1 de julio de 2020;1.740,132431
72 años;37 Salamanca;Mujeres;1 de julio de 2020;1.972,532937
72 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2020;4.481,297412
72 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2020;4.921,802167
72 años;40 Segovia;Hombres;1 de julio de 2020;729,444124
72 años;40 Segovia;Mujeres;1 de julio de 2020;723,708445
72 años;41 Sevilla;Hombres;1 de julio de 2020;7.707,216857
72 años;41 Sevilla;Mujeres;1 de julio de 2020;9.280,584365
72 años;42 Soria;Hombres;1 de julio de 2020;434,506633
72 años;42 Soria;Mujeres;1 de julio de 2020;420,914383
72 años;43 Tarragona;Hombres;1 de julio de 2020;3.831,007867
72 años;43 Tarragona;Mujeres;1 de julio de 2020;4.163,750681
72 años;44 Teruel;Hombres;1 de julio de 2020;646,459202
72 años;44 Teruel;Mujeres;1 de julio de 2020;654,741335
72 años;45 Toledo;Hombres;1 de julio de 2020;2.851,215114
72 años;45 Toledo;Mujeres;1 de julio de 2020;3.064,781869
72 años;46 Valencia/València;Hombres;1 de julio de 2020;11.249,769197
72 años;46 Valencia/València;Mujeres;1 de julio de 2020;13.493,650615
72 años;47 Valladolid;Hombres;1 de julio de 2020;2.918,439641
72 años;47 Valladolid;Mujeres;1 de julio de 2020;3.137,831628
72 años;49 Zamora;Hombres;1 de julio de 2020;1.102,065058
72 años;49 Zamora;Mujeres;1 de julio de 2020;1.117,433981
72 años;50 Zaragoza;Hombres;1 de julio de 2020;4.484,156869
72 años;50 Zaragoza;Mujeres;1 de julio de 2020;5.309,677745
72 años;51 Ceuta;Hombres;1 de julio de 2020;231,904083
72 años;51 Ceuta;Mujeres;1 de julio de 2020;253,812352
72 años;52 Melilla;Hombres;1 de julio de 2020;197,426994
72 años;52 Melilla;Mujeres;1 de julio de 2020;205,656853
73 años;02 Albacete;Hombres;1 de julio de 2020;1.425,475398
73 años;02 Albacete;Mujeres;1 de julio de 2020;1.640,500125
73 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;8.890,462332
73 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;9.998,166560
73 años;04 Almería;Hombres;1 de julio de 2020;2.544,700507
73 años;04 Almería;Mujeres;1 de julio de 2020;2.892,132133
73 años;01 Araba/Álava;Hombres;1 de julio de 2020;1.573,125826
73 años;01 Araba/Álava;Mujeres;1 de julio de 2020;1.732,197035
73 años;33 Asturias;Hombres;1 de julio de 2020;5.396,091345
73 años;33 Asturias;Mujeres;1 de julio de 2020;6.756,175614
73 años;05 Ávila;Hombres;1 de julio de 2020;818,112296
73 años;05 Ávila;Mujeres;1 de julio de 2020;812,580890
73 años;06 Badajoz;Hombres;1 de julio de 2020;2.643,975089
73 años;06 Badajoz;Mujeres;1 de julio de 2020;3.030,045212
73 años;07 Balears, Illes;Hombres;1 de julio de 2020;4.415,470588
73 años;07 Balears, Illes;Mujeres;1 de julio de 2020;4.951,040529
73 años;08 Barcelona;Hombres;1 de julio de 2020;22.273,939877
73 años;08 Barcelona;Mujeres;1 de julio de 2020;27.446,855883
73 años;48 Bizkaia;Hombres;1 de julio de 2020;5.376,076822
73 años;48 Bizkaia;Mujeres;1 de julio de 2020;6.517,014988
73 años;09 Burgos;Hombres;1 de julio de 2020;1.761,765278
73 años;09 Burgos;Mujeres;1 de julio de 2020;1.854,481732
73 años;10 Cáceres;Hombres;1 de julio de 2020;1.655,360739
73 años;10 Cáceres;Mujeres;1 de julio de 2020;1.894,346325
73 años;11 Cádiz;Hombres;1 de julio de 2020;4.734,311004
73 años;11 Cádiz;Mujeres;1 de julio de 2020;5.386,343108
73 años;39 Cantabria;Hombres;1 de julio de 2020;2.745,171983
73 años;39 Cantabria;Mujeres;1 de julio de 2020;3.153,734385
73 años;12 Castellón/Castelló;Hombres;1 de julio de 2020;2.462,517978
73 años;12 Castellón/Castelló;Mujeres;1 de julio de 2020;2.703,697664
73 años;13 Ciudad Real;Hombres;1 de julio de 2020;1.891,270339
73 años;13 Ciudad Real;Mujeres;1 de julio de 2020;2.224,576480
73 años;14 Córdoba;Hombres;1 de julio de 2020;2.873,519583
73 años;14 Córdoba;Mujeres;1 de julio de 2020;3.516,393049
73 años;15 Coruña, A;Hombres;1 de julio de 2020;5.751,059033
73 años;15 Coruña, A;Mujeres;1 de julio de 2020;6.943,781366
73 años;16 Cuenca;Hombres;1 de julio de 2020;776,933164
73 años;16 Cuenca;Mujeres;1 de julio de 2020;893,588162
73 años;20 Gipuzkoa;Hombres;1 de julio de 2020;3.589,793919
73 años;20 Gipuzkoa;Mujeres;1 de julio de 2020;4.182,660603
73 años;17 Girona;Hombres;1 de julio de 2020;3.115,179372
73 años;17 Girona;Mujeres;1 de julio de 2020;3.431,186758
73 años;18 Granada;Hombres;1 de julio de 2020;3.456,241238
73 años;18 Granada;Mujeres;1 de julio de 2020;4.070,989872
73 años;19 Guadalajara;Hombres;1 de julio de 2020;852,991412
73 años;19 Guadalajara;Mujeres;1 de julio de 2020;878,424794
73 años;21 Huelva;Hombres;1 de julio de 2020;1.954,032710
73 años;21 Huelva;Mujeres;1 de julio de 2020;2.231,404293
73 años;22 Huesca;Hombres;1 de julio de 2020;1.045,962604
73 años;22 Huesca;Mujeres;1 de julio de 2020;1.030,218746
73 años;23 Jaén;Hombres;1 de julio de 2020;2.225,282876
73 años;23 Jaén;Mujeres;1 de julio de 2020;2.643,975204
73 años;24 León;Hombres;1 de julio de 2020;2.316,753762
73 años;24 León;Mujeres;1 de julio de 2020;2.604,839554
73 años;25 Lleida;Hombres;1 de julio de 2020;1.749,643336
73 años;25 Lleida;Mujeres;1 de julio de 2020;1.963,102014
73 años;27 Lugo;Hombres;1 de julio de 2020;1.760,670337
73 años;27 Lugo;Mujeres;1 de julio de 2020;2.045,155834
73 años;28 Madrid;Hombres;1 de julio de 2020;24.382,449544
73 años;28 Madrid;Mujeres;1 de julio de 2020;31.025,208501
73 años;29 Málaga;Hombres;1 de julio de 2020;7.198,008199
73 años;29 Málaga;Mujeres;1 de julio de 2020;7.967,368357
73 años;30 Murcia;Hombres;1 de julio de 2020;5.142,553939
73 años;30 Murcia;Mujeres;1 de julio de 2020;6.021,568320
73 años;31 Navarra;Hombres;1 de julio de 2020;2.828,859760
73 años;31 Navarra;Mujeres;1 de julio de 2020;3.181,962828
73 años;32 Ourense;Hombres;1 de julio de 2020;1.860,793889
73 años;32 Ourense;Mujeres;1 de julio de 2020;2.120,779986
73 años;34 Palencia;Hombres;1 de julio de 2020;822,254624
73 años;34 Palencia;Mujeres;1 de julio de 2020;820,755503
73 años;35 Palmas, Las;Hombres;1 de julio de 2020;4.018,636653
73 años;35 Palmas, Las;Mujeres;1 de julio de 2020;4.551,777223
73 años;36 Pontevedra;Hombres;1 de julio de 2020;4.435,493310
73 años;36 Pontevedra;Mujeres;1 de julio de 2020;5.369,287887
73 años;26 Rioja, La;Hombres;1 de julio de 2020;1.386,279936
73 años;26 Rioja, La;Mujeres;1 de julio de 2020;1.549,486706
73 años;37 Salamanca;Hombres;1 de julio de 2020;1.587,327346
73 años;37 Salamanca;Mujeres;1 de julio de 2020;1.885,706234
73 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2020;4.222,727243
73 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2020;4.880,538524
73 años;40 Segovia;Hombres;1 de julio de 2020;665,483584
73 años;40 Segovia;Mujeres;1 de julio de 2020;684,178581
73 años;41 Sevilla;Hombres;1 de julio de 2020;6.878,096762
73 años;41 Sevilla;Mujeres;1 de julio de 2020;8.501,629710
73 años;42 Soria;Hombres;1 de julio de 2020;448,832550
73 años;42 Soria;Mujeres;1 de julio de 2020;419,997373
73 años;43 Tarragona;Hombres;1 de julio de 2020;3.566,076855
73 años;43 Tarragona;Mujeres;1 de julio de 2020;3.864,261515
73 años;44 Teruel;Hombres;1 de julio de 2020;599,714202
73 años;44 Teruel;Mujeres;1 de julio de 2020;639,965906
73 años;45 Toledo;Hombres;1 de julio de 2020;2.565,599345
73 años;45 Toledo;Mujeres;1 de julio de 2020;2.783,958495
73 años;46 Valencia/València;Hombres;1 de julio de 2020;10.302,654357
73 años;46 Valencia/València;Mujeres;1 de julio de 2020;12.498,203631
73 años;47 Valladolid;Hombres;1 de julio de 2020;2.547,792814
73 años;47 Valladolid;Mujeres;1 de julio de 2020;2.856,381386
73 años;49 Zamora;Hombres;1 de julio de 2020;937,503725
73 años;49 Zamora;Mujeres;1 de julio de 2020;998,597895
73 años;50 Zaragoza;Hombres;1 de julio de 2020;4.218,245967
73 años;50 Zaragoza;Mujeres;1 de julio de 2020;5.075,606310
73 años;51 Ceuta;Hombres;1 de julio de 2020;220,336753
73 años;51 Ceuta;Mujeres;1 de julio de 2020;246,757693
73 años;52 Melilla;Hombres;1 de julio de 2020;170,967074
73 años;52 Melilla;Mujeres;1 de julio de 2020;202,239628
74 años;02 Albacete;Hombres;1 de julio de 2020;1.390,988450
74 años;02 Albacete;Mujeres;1 de julio de 2020;1.627,705198
74 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;8.363,724166
74 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;9.586,741797
74 años;04 Almería;Hombres;1 de julio de 2020;2.388,807319
74 años;04 Almería;Mujeres;1 de julio de 2020;2.724,740473
74 años;01 Araba/Álava;Hombres;1 de julio de 2020;1.544,935714
74 años;01 Araba/Álava;Mujeres;1 de julio de 2020;1.753,180181
74 años;33 Asturias;Hombres;1 de julio de 2020;5.312,010275
74 años;33 Asturias;Mujeres;1 de julio de 2020;6.709,580006
74 años;05 Ávila;Hombres;1 de julio de 2020;771,612566
74 años;05 Ávila;Mujeres;1 de julio de 2020;839,473131
74 años;06 Badajoz;Hombres;1 de julio de 2020;2.545,196390
74 años;06 Badajoz;Mujeres;1 de julio de 2020;2.970,249874
74 años;07 Balears, Illes;Hombres;1 de julio de 2020;4.253,163829
74 años;07 Balears, Illes;Mujeres;1 de julio de 2020;4.711,150425
74 años;08 Barcelona;Hombres;1 de julio de 2020;21.833,722107
74 años;08 Barcelona;Mujeres;1 de julio de 2020;27.373,098998
74 años;48 Bizkaia;Hombres;1 de julio de 2020;5.178,741296
74 años;48 Bizkaia;Mujeres;1 de julio de 2020;6.616,206019
74 años;09 Burgos;Hombres;1 de julio de 2020;1.733,939817
74 años;09 Burgos;Mujeres;1 de julio de 2020;1.851,868870
74 años;10 Cáceres;Hombres;1 de julio de 2020;1.689,000605
74 años;10 Cáceres;Mujeres;1 de julio de 2020;1.940,176825
74 años;11 Cádiz;Hombres;1 de julio de 2020;4.656,031486
74 años;11 Cádiz;Mujeres;1 de julio de 2020;5.409,612433
74 años;39 Cantabria;Hombres;1 de julio de 2020;2.512,261488
74 años;39 Cantabria;Mujeres;1 de julio de 2020;3.045,273917
74 años;12 Castellón/Castelló;Hombres;1 de julio de 2020;2.358,861673
74 años;12 Castellón/Castelló;Mujeres;1 de julio de 2020;2.716,202761
74 años;13 Ciudad Real;Hombres;1 de julio de 2020;1.803,511770
74 años;13 Ciudad Real;Mujeres;1 de julio de 2020;2.227,546898
74 años;14 Córdoba;Hombres;1 de julio de 2020;2.793,943115
74 años;14 Córdoba;Mujeres;1 de julio de 2020;3.553,061653
74 años;15 Coruña, A;Hombres;1 de julio de 2020;5.750,689309
74 años;15 Coruña, A;Mujeres;1 de julio de 2020;7.125,196489
74 años;16 Cuenca;Hombres;1 de julio de 2020;749,523162
74 años;16 Cuenca;Mujeres;1 de julio de 2020;879,708748
74 años;20 Gipuzkoa;Hombres;1 de julio de 2020;3.548,417061
74 años;20 Gipuzkoa;Mujeres;1 de julio de 2020;4.205,822508
74 años;17 Girona;Hombres;1 de julio de 2020;2.954,484162
74 años;17 Girona;Mujeres;1 de julio de 2020;3.218,335479
74 años;18 Granada;Hombres;1 de julio de 2020;3.493,526787
74 años;18 Granada;Mujeres;1 de julio de 2020;4.085,492570
74 años;19 Guadalajara;Hombres;1 de julio de 2020;839,365565
74 años;19 Guadalajara;Mujeres;1 de julio de 2020;859,277804
74 años;21 Huelva;Hombres;1 de julio de 2020;1.854,527390
74 años;21 Huelva;Mujeres;1 de julio de 2020;2.172,038109
74 años;22 Huesca;Hombres;1 de julio de 2020;1.000,169032
74 años;22 Huesca;Mujeres;1 de julio de 2020;1.061,626121
74 años;23 Jaén;Hombres;1 de julio de 2020;2.158,964478
74 años;23 Jaén;Mujeres;1 de julio de 2020;2.667,725991
74 años;24 León;Hombres;1 de julio de 2020;2.288,774414
74 años;24 León;Mujeres;1 de julio de 2020;2.727,832712
74 años;25 Lleida;Hombres;1 de julio de 2020;1.689,872839
74 años;25 Lleida;Mujeres;1 de julio de 2020;1.915,123570
74 años;27 Lugo;Hombres;1 de julio de 2020;1.794,704601
74 años;27 Lugo;Mujeres;1 de julio de 2020;2.097,614694
74 años;28 Madrid;Hombres;1 de julio de 2020;23.671,400083
74 años;28 Madrid;Mujeres;1 de julio de 2020;30.509,011841
74 años;29 Málaga;Hombres;1 de julio de 2020;6.857,091758
74 años;29 Málaga;Mujeres;1 de julio de 2020;7.788,823326
74 años;30 Murcia;Hombres;1 de julio de 2020;5.053,591571
74 años;30 Murcia;Mujeres;1 de julio de 2020;6.081,916020
74 años;31 Navarra;Hombres;1 de julio de 2020;2.797,125755
74 años;31 Navarra;Mujeres;1 de julio de 2020;3.172,922973
74 años;32 Ourense;Hombres;1 de julio de 2020;1.975,058552
74 años;32 Ourense;Mujeres;1 de julio de 2020;2.241,612226
74 años;34 Palencia;Hombres;1 de julio de 2020;764,718625
74 años;34 Palencia;Mujeres;1 de julio de 2020;827,694229
74 años;35 Palmas, Las;Hombres;1 de julio de 2020;3.945,245820
74 años;35 Palmas, Las;Mujeres;1 de julio de 2020;4.491,334959
74 años;36 Pontevedra;Hombres;1 de julio de 2020;4.631,619148
74 años;36 Pontevedra;Mujeres;1 de julio de 2020;5.564,144209
74 años;26 Rioja, La;Hombres;1 de julio de 2020;1.364,033853
74 años;26 Rioja, La;Mujeres;1 de julio de 2020;1.544,151922
74 años;37 Salamanca;Hombres;1 de julio de 2020;1.618,940045
74 años;37 Salamanca;Mujeres;1 de julio de 2020;1.953,959029
74 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2020;4.157,341965
74 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2020;4.816,515493
74 años;40 Segovia;Hombres;1 de julio de 2020;653,623663
74 años;40 Segovia;Mujeres;1 de julio de 2020;693,325393
74 años;41 Sevilla;Hombres;1 de julio de 2020;6.808,788785
74 años;41 Sevilla;Mujeres;1 de julio de 2020;8.528,003225
74 años;42 Soria;Hombres;1 de julio de 2020;455,611656
74 años;42 Soria;Mujeres;1 de julio de 2020;430,022521
74 años;43 Tarragona;Hombres;1 de julio de 2020;3.369,233242
74 años;43 Tarragona;Mujeres;1 de julio de 2020;3.761,455728
74 años;44 Teruel;Hombres;1 de julio de 2020;599,541370
74 años;44 Teruel;Mujeres;1 de julio de 2020;622,593279
74 años;45 Toledo;Hombres;1 de julio de 2020;2.431,543536
74 años;45 Toledo;Mujeres;1 de julio de 2020;2.679,394215
74 años;46 Valencia/València;Hombres;1 de julio de 2020;9.931,836659
74 años;46 Valencia/València;Mujeres;1 de julio de 2020;12.270,195672
74 años;47 Valladolid;Hombres;1 de julio de 2020;2.482,206146
74 años;47 Valladolid;Mujeres;1 de julio de 2020;2.921,876028
74 años;49 Zamora;Hombres;1 de julio de 2020;947,438223
74 años;49 Zamora;Mujeres;1 de julio de 2020;1.042,489609
74 años;50 Zaragoza;Hombres;1 de julio de 2020;4.150,350948
74 años;50 Zaragoza;Mujeres;1 de julio de 2020;5.042,891550
74 años;51 Ceuta;Hombres;1 de julio de 2020;224,621836
74 años;51 Ceuta;Mujeres;1 de julio de 2020;238,598779
74 años;52 Melilla;Hombres;1 de julio de 2020;177,141839
74 años;52 Melilla;Mujeres;1 de julio de 2020;201,626445
75 años;02 Albacete;Hombres;1 de julio de 2020;1.390,141575
75 años;02 Albacete;Mujeres;1 de julio de 2020;1.686,945756
75 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;8.159,598381
75 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;9.357,257084
75 años;04 Almería;Hombres;1 de julio de 2020;2.221,300295
75 años;04 Almería;Mujeres;1 de julio de 2020;2.522,804528
75 años;01 Araba/Álava;Hombres;1 de julio de 2020;1.528,419427
75 años;01 Araba/Álava;Mujeres;1 de julio de 2020;1.714,047266
75 años;33 Asturias;Hombres;1 de julio de 2020;4.993,498521
75 años;33 Asturias;Mujeres;1 de julio de 2020;6.358,109602
75 años;05 Ávila;Hombres;1 de julio de 2020;783,486878
75 años;05 Ávila;Mujeres;1 de julio de 2020;823,146232
75 años;06 Badajoz;Hombres;1 de julio de 2020;2.709,656745
75 años;06 Badajoz;Mujeres;1 de julio de 2020;3.153,208515
75 años;07 Balears, Illes;Hombres;1 de julio de 2020;4.037,045432
75 años;07 Balears, Illes;Mujeres;1 de julio de 2020;4.577,375414
75 años;08 Barcelona;Hombres;1 de julio de 2020;21.410,192711
75 años;08 Barcelona;Mujeres;1 de julio de 2020;27.179,967488
75 años;48 Bizkaia;Hombres;1 de julio de 2020;5.004,891966
75 años;48 Bizkaia;Mujeres;1 de julio de 2020;6.527,259305
75 años;09 Burgos;Hombres;1 de julio de 2020;1.690,676626
75 años;09 Burgos;Mujeres;1 de julio de 2020;1.787,446729
75 años;10 Cáceres;Hombres;1 de julio de 2020;1.694,404749
75 años;10 Cáceres;Mujeres;1 de julio de 2020;2.019,997921
75 años;11 Cádiz;Hombres;1 de julio de 2020;4.475,294008
75 años;11 Cádiz;Mujeres;1 de julio de 2020;5.283,781317
75 años;39 Cantabria;Hombres;1 de julio de 2020;2.337,562108
75 años;39 Cantabria;Mujeres;1 de julio de 2020;2.918,478378
75 años;12 Castellón/Castelló;Hombres;1 de julio de 2020;2.276,460445
75 años;12 Castellón/Castelló;Mujeres;1 de julio de 2020;2.660,418187
75 años;13 Ciudad Real;Hombres;1 de julio de 2020;1.806,086813
75 años;13 Ciudad Real;Mujeres;1 de julio de 2020;2.329,807216
75 años;14 Córdoba;Hombres;1 de julio de 2020;2.929,589954
75 años;14 Córdoba;Mujeres;1 de julio de 2020;3.756,095112
75 años;15 Coruña, A;Hombres;1 de julio de 2020;5.498,282048
75 años;15 Coruña, A;Mujeres;1 de julio de 2020;6.844,459094
75 años;16 Cuenca;Hombres;1 de julio de 2020;820,143234
75 años;16 Cuenca;Mujeres;1 de julio de 2020;891,900545
75 años;20 Gipuzkoa;Hombres;1 de julio de 2020;3.349,065553
75 años;20 Gipuzkoa;Mujeres;1 de julio de 2020;4.065,947972
75 años;17 Girona;Hombres;1 de julio de 2020;2.793,059211
75 años;17 Girona;Mujeres;1 de julio de 2020;3.149,105524
75 años;18 Granada;Hombres;1 de julio de 2020;3.387,012960
75 años;18 Granada;Mujeres;1 de julio de 2020;4.036,767735
75 años;19 Guadalajara;Hombres;1 de julio de 2020;830,787923
75 años;19 Guadalajara;Mujeres;1 de julio de 2020;822,121615
75 años;21 Huelva;Hombres;1 de julio de 2020;1.882,085777
75 años;21 Huelva;Mujeres;1 de julio de 2020;2.222,362492
75 años;22 Huesca;Hombres;1 de julio de 2020;931,245575
75 años;22 Huesca;Mujeres;1 de julio de 2020;1.083,107782
75 años;23 Jaén;Hombres;1 de julio de 2020;2.171,837495
75 años;23 Jaén;Mujeres;1 de julio de 2020;2.852,568854
75 años;24 León;Hombres;1 de julio de 2020;2.202,311078
75 años;24 León;Mujeres;1 de julio de 2020;2.678,596881
75 años;25 Lleida;Hombres;1 de julio de 2020;1.641,179287
75 años;25 Lleida;Mujeres;1 de julio de 2020;1.882,328042
75 años;27 Lugo;Hombres;1 de julio de 2020;1.772,345195
75 años;27 Lugo;Mujeres;1 de julio de 2020;2.050,662125
75 años;28 Madrid;Hombres;1 de julio de 2020;23.320,756896
75 años;28 Madrid;Mujeres;1 de julio de 2020;30.510,625855
75 años;29 Málaga;Hombres;1 de julio de 2020;6.576,608688
75 años;29 Málaga;Mujeres;1 de julio de 2020;7.474,086939
75 años;30 Murcia;Hombres;1 de julio de 2020;4.773,056729
75 años;30 Murcia;Mujeres;1 de julio de 2020;5.858,708311
75 años;31 Navarra;Hombres;1 de julio de 2020;2.664,714980
75 años;31 Navarra;Mujeres;1 de julio de 2020;3.064,492000
75 años;32 Ourense;Hombres;1 de julio de 2020;1.927,139855
75 años;32 Ourense;Mujeres;1 de julio de 2020;2.230,599761
75 años;34 Palencia;Hombres;1 de julio de 2020;764,956012
75 años;34 Palencia;Mujeres;1 de julio de 2020;856,892547
75 años;35 Palmas, Las;Hombres;1 de julio de 2020;3.820,582541
75 años;35 Palmas, Las;Mujeres;1 de julio de 2020;4.263,167541
75 años;36 Pontevedra;Hombres;1 de julio de 2020;4.453,015559
75 años;36 Pontevedra;Mujeres;1 de julio de 2020;5.377,342252
75 años;26 Rioja, La;Hombres;1 de julio de 2020;1.313,521108
75 años;26 Rioja, La;Mujeres;1 de julio de 2020;1.515,600458
75 años;37 Salamanca;Hombres;1 de julio de 2020;1.655,076696
75 años;37 Salamanca;Mujeres;1 de julio de 2020;1.959,446494
75 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2020;4.028,488620
75 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2020;4.642,773744
75 años;40 Segovia;Hombres;1 de julio de 2020;652,302611
75 años;40 Segovia;Mujeres;1 de julio de 2020;684,435974
75 años;41 Sevilla;Hombres;1 de julio de 2020;6.943,212643
75 años;41 Sevilla;Mujeres;1 de julio de 2020;8.672,179594
75 años;42 Soria;Hombres;1 de julio de 2020;433,357102
75 años;42 Soria;Mujeres;1 de julio de 2020;419,529670
75 años;43 Tarragona;Hombres;1 de julio de 2020;3.154,955627
75 años;43 Tarragona;Mujeres;1 de julio de 2020;3.637,116851
75 años;44 Teruel;Hombres;1 de julio de 2020;601,193989
75 años;44 Teruel;Mujeres;1 de julio de 2020;647,734753
75 años;45 Toledo;Hombres;1 de julio de 2020;2.453,433742
75 años;45 Toledo;Mujeres;1 de julio de 2020;2.708,315070
75 años;46 Valencia/València;Hombres;1 de julio de 2020;9.564,830090
75 años;46 Valencia/València;Mujeres;1 de julio de 2020;12.180,483043
75 años;47 Valladolid;Hombres;1 de julio de 2020;2.485,643880
75 años;47 Valladolid;Mujeres;1 de julio de 2020;3.020,230339
75 años;49 Zamora;Hombres;1 de julio de 2020;1.018,389687
75 años;49 Zamora;Mujeres;1 de julio de 2020;1.079,400776
75 años;50 Zaragoza;Hombres;1 de julio de 2020;4.035,079027
75 años;50 Zaragoza;Mujeres;1 de julio de 2020;4.830,445391
75 años;51 Ceuta;Hombres;1 de julio de 2020;212,884979
75 años;51 Ceuta;Mujeres;1 de julio de 2020;225,282578
75 años;52 Melilla;Hombres;1 de julio de 2020;182,123172
75 años;52 Melilla;Mujeres;1 de julio de 2020;210,831927
76 años;02 Albacete;Hombres;1 de julio de 2020;1.360,379742
76 años;02 Albacete;Mujeres;1 de julio de 2020;1.666,847791
76 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;7.769,140656
76 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;8.890,281247
76 años;04 Almería;Hombres;1 de julio de 2020;2.040,618916
76 años;04 Almería;Mujeres;1 de julio de 2020;2.373,379998
76 años;01 Araba/Álava;Hombres;1 de julio de 2020;1.440,803665
76 años;01 Araba/Álava;Mujeres;1 de julio de 2020;1.616,927879
76 años;33 Asturias;Hombres;1 de julio de 2020;4.568,315446
76 años;33 Asturias;Mujeres;1 de julio de 2020;5.952,372992
76 años;05 Ávila;Hombres;1 de julio de 2020;745,202754
76 años;05 Ávila;Mujeres;1 de julio de 2020;801,663982
76 años;06 Badajoz;Hombres;1 de julio de 2020;2.682,321166
76 años;06 Badajoz;Mujeres;1 de julio de 2020;3.165,694433
76 años;07 Balears, Illes;Hombres;1 de julio de 2020;3.768,386661
76 años;07 Balears, Illes;Mujeres;1 de julio de 2020;4.480,766129
76 años;08 Barcelona;Hombres;1 de julio de 2020;19.881,824999
